104.238.196.98 - - [28/Nov/2014:21:06:59 +0200] "GET /wordpress/plugins/wp-forum/feed/index.php HTTP/1.0" 301 0 "http://fahlstad.se/index.php" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
104.238.196.98 - - [28/Nov/2014:21:06:59 +0200] "GET /wordpress/plugins/wp-forum/feed/index.php HTTP/1.0" 301 0 "http://fahlstad.se/index.php" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
87.253.132.202 - - [28/Nov/2014:21:06:59 +0200] "HEAD /feed/ HTTP/1.1" 200 0 "-" "Owlin Bot v. 3.0"
104.238.196.98 - - [28/Nov/2014:21:06:59 +0200] "GET /wordpress/plugins/wp-forum/ HTTP/1.0" 200 14878 "http://fahlstad.se/wordpress/plugins/wp-forum/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
110.85.64.134 - - [28/Nov/2014:21:06:59 +0200] "GET /wp-signup.php HTTP/1.1" 302 0 "http://fahlstad.se/" "Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0"
110.85.64.134 - - [28/Nov/2014:21:06:59 +0200] "GET /wp-login.php HTTP/1.1" 200 5761 "http://fahlstad.se/wp-signup.php" "Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0"
110.85.64.134 - - [28/Nov/2014:21:06:59 +0200] "POST /wp-login.php HTTP/1.1" 200 5934 "http://fahlstad.se/wp-signup.php" "Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0"
104.238.196.98 - - [28/Nov/2014:21:06:59 +0200] "GET /wordpress/plugins/wp-forum/feed/index.php HTTP/1.0" 301 0 "http://fahlstad.se/index.php" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
116.54.138.16 - - [28/Nov/2014:21:06:59 +0200] "GET /index.php HTTP/1.0" 200 21949 "http://www.fahlstad.se" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
104.238.196.98 - - [28/Nov/2014:21:06:59 +0200] "GET /wordpress/plugins/wp-forum/feed/ HTTP/1.0" 200 9379 "http://fahlstad.se/wordpress/plugins/wp-forum/feed/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
173.192.238.44 - - [28/Nov/2014:21:07:59 +0200] "GET /index.php HTTP/1.1" 200 21949 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.0.19; aggregator:Spinn3r (Spinn3r 3.1); http://spinn3r.com/robot) Gecko/2010040121 Firefox/3.0.19"
54.226.99.32 - - [28/Nov/2014:21:08:59 +0200] "GET /robots.txt HTTP/1.1" 200 35 "-" "Googlebot (gocrawl v0.4)"
202.70.136.15 - - [28/Nov/2014:21:08:59 +0200] "POST /wp-login.php HTTP/1.1" 200 3177 "http://fahlstad.se/wp-login.php" "[% tools.ua.random() %]"
54.226.99.32 - - [28/Nov/2014:21:08:59 +0200] "GET /index.php HTTP/1.1" 301 0 "-" "Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2"
66.249.81.209 - - [28/Nov/2014:21:10:59 +0200] "GET /index.php HTTP/1.1" 200 21949 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon"
66.249.81.206 - - [28/Nov/2014:21:10:59 +0200] "GET /wp-content/themes/sQuirrl/images/favicon.ico HTTP/1.1" 404 10434 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon"
178.42.30.112 - - [28/Nov/2014:21:10:59 +0200] "GET /wp-login.php HTTP/1.1" 200 5761 "-" "Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/18.0 2014-11-28 21:10:07"
54.147.250.151 - - [28/Nov/2014:21:10:59 +0200] "GET /robots.txt HTTP/1.1" 200 35 "-" "Googlebot (gocrawl v0.4)"
107.170.54.23 - - [28/Nov/2014:21:15:59 +0200] "GET /feed/ HTTP/1.1" 200 12646 "-" "Feedbin - 1 subscribers"
68.180.228.160 - - [28/Nov/2014:21:16:59 +0200] "GET /index.php HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
180.76.6.56 - - [28/Nov/2014:21:16:59 +0200] "GET /2006/10/sorry-for-the-down-time/ HTTP/1.1" 200 13597 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.65.100 - - [28/Nov/2014:21:16:59 +0200] "GET /feed/ HTTP/1.1" 200 12646 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
107.178.200.148 - - [28/Nov/2014:21:16:59 +0200] "GET /wordpress/plugins/wp-forum/ HTTP/1.1" 200 14878 "-" "AppEngine-Google; (+http://code.google.com/appengine; appid: officebrowse)"
66.249.67.123 - - [28/Nov/2014:21:16:59 +0200] "GET /feed/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
68.180.228.160 - - [28/Nov/2014:21:16:59 +0200] "GET /2008/09/security-issues-in-wp-forum-fixed/ HTTP/1.1" 200 15195 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
87.253.132.203 - - [28/Nov/2014:21:16:59 +0200] "HEAD /feed/ HTTP/1.1" 200 0 "-" "Owlin Bot v. 3.0"
192.34.109.234 - - [28/Nov/2014:21:19:59 +0200] "GET /index.php HTTP/1.1" 200 21949 "-" "-"
5.255.88.74 - - [28/Nov/2014:21:19:59 +0200] "GET /wp-login.php HTTP/1.0" 200 5761 "http://fahlstad.se/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
192.34.109.234 - - [28/Nov/2014:21:19:59 +0200] "GET /index.php HTTP/1.1" 301 0 "-" "-"
23.95.40.252 - - [28/Nov/2014:21:19:59 +0200] "GET /wp-login.php HTTP/1.1" 200 5761 "http://fahlstad.se/wp-login.php?action=register" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
23.95.40.252 - - [28/Nov/2014:21:19:59 +0200] "GET /wp-login.php HTTP/1.1" 200 5761 "http://fahlstad.se/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
23.95.40.252 - - [28/Nov/2014:21:19:59 +0200] "GET /wordpress/plugins/fmoblog/ HTTP/1.0" 200 391021 "http://fahlstad.se/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
5.255.88.74 - - [28/Nov/2014:21:19:59 +0200] "GET /wp-login.php HTTP/1.1" 200 5761 "http://fahlstad.se/wp-login.php?action=register" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/css/inettuts.css HTTP/1.1" 200 3516 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/img/google_color.png HTTP/1.1" 200 6314 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/rpc/iNettuts_rpc.php HTTP/1.1" 200 723 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/widgets_rpc.php HTTP/1.1" 200 5415 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/widgets_rpc.php HTTP/1.1" 200 16197 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/img/zippy-sprite.cache.png HTTP/1.1" 200 119 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/index.php HTTP/1.1" 200 2268 "-" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/css/jquery-ui.css HTTP/1.1" 200 34541 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/js/jquery.googleSuggest.js HTTP/1.1" 200 1746 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/css/images/ui-bg_flat_75_ffffff_40x100.png HTTP/1.1" 200 2268 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/widgets_rpc.php HTTP/1.1" 200 6187 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/widgets_rpc.php HTTP/1.1" 200 6673 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/widgets_rpc.php HTTP/1.1" 200 5782 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/editContent.php HTTP/1.1" 200 298 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/editContent.php HTTP/1.1" 200 298 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/widgets_rpc.php HTTP/1.1" 200 9444 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/editContent.php HTTP/1.1" 200 297 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/editContent.php HTTP/1.1" 200 298 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/js/jquery-ui.js HTTP/1.1" 200 209069 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/img/search_button.png HTTP/1.1" 200 1843 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/widgets_rpc.php HTTP/1.1" 200 5900 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/widgets_rpc.php HTTP/1.1" 200 7589 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/editContent.php HTTP/1.1" 200 297 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "POST igiggle/rpc/editContent.php HTTP/1.1" 200 298 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/apple-touch-icon-152x152-precomposed.png HTTP/1.1" 200 2268 "-" "MobileSafari/600.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/apple-touch-icon-152x152.png HTTP/1.1" 200 2268 "-" "MobileSafari/600.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/apple-touch-icon.png HTTP/1.1" 200 2268 "-" "MobileSafari/600.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/apple-touch-icon.png HTTP/1.1" 200 2268 "-" "MobileSafari/600.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/apple-touch-icon-precomposed.png HTTP/1.1" 200 2268 "-" "MobileSafari/600.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/favicon.ico HTTP/1.1" 200 2268 "-" "MobileSafari/600.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/css/rss.css HTTP/1.1" 200 3052 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/js/addWidget.js HTTP/1.1" 200 1686 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/js/inettuts.js HTTP/1.1" 200 9977 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/css/inettuts.js.css HTTP/1.1" 200 1597 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
81.226.56.109 - - [28/Nov/2014:20:40:59 +0200] "GET igiggle/img/load.gif HTTP/1.1" 200 8579 "http://igiggle.fahlstad.se/" "Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4"
66.249.64.176 - - [28/Nov/2014:20:52:59 +0200] "GET ww.w/robots.txt HTTP/1.1" 404 208 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.172 - - [28/Nov/2014:20:52:59 +0200] "GET ww.w/ HTTP/1.1" 404 198 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
